customerid,credit,current_account,duration,previous_credit,purpose,amount,value_saving_stocks,tenure,install_rate,marital_status_sex,debtor_guarantors,living_at_current_address,valueable_assets,age,other_credits,apartment_type,credits_at_bank,occupation,num_dependents,broadband,foreign_worker
1085,good,no_balance_or_debit,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,from_20_to_35_percent,female_not_single_or_male_single,Guarantor,more_than_7_years,car_or_other,less_than_25,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1086,good,more_than_200_DM,from_06_to_12,paid_back_previous_credits_at_this_bank,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,more_than_35_percent,female_not_single_or_male_single,none,from_4_to_7_years,not_available_or_no_assets,less_than_25,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,no,yes
1087,good,more_than_200_DM,from_18_to_24,paid_back_previous_credits_at_this_bank,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1088,bad,no_running_account,from_24_to_30,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,less_than_25,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1089,good,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,other,from_2.5K_to_5K,not_available_or_no_savings,unemployed,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1090,bad,no_balance_or_debit,from_24_to_30,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,from_100_to_500_DM,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,less_than_25,no_further_running_credits,rented_flat,two_or_three,unskilled_with_permanent_residence,three_or_more,no,yes
1091,bad,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_2.5K_to_5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,less_than_25,no_further_running_credits,free_apartment,one,unskilled_with_permanent_residence,three_or_more,yes,yes
1092,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,new_car,from_2.5K_to_5K,from_500_to_1000_DM,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,less_than_25,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,yes,yes
1093,good,more_than_200_DM,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_2.5K_to_5K,less_than_100_DM,from_4_to_7_years,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1094,good,no_balance_or_debit,from_06_to_12,paid_back_previous_credits_at_this_bank,furniture,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,less_than_1_year,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1095,good,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,from_100_to_500_DM,unemployed,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,house_or_land,less_than_25,no_further_running_credits,free_apartment,one,unemployed_or_unskilled_with_no_permanent_residence,three_or_more,no,yes
1096,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_2.5K_to_5K,less_than_100_DM,less_than_1_year,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1097,good,0_to_200_DM,from_30_to_36,no_previous_credit_or_paid_back_all_previous_credits,furniture,from_2.5K_to_5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1098,bad,no_running_account,from_18_to_24,hesitant_pmt_of_previous_credit,used_car,from_2.5K_to_5K,not_available_or_no_savings,more_than_7_years,from_20_to_25_percent,male_married_or_widowed,none,more_than_7_years,house_or_land,less_than_25,at_other_banks,free_apartment,two_or_three,skilled_worker,up_to_two,no,yes
1099,bad,no_running_account,from_30_to_36,paid_back_previous_credits_at_this_bank,used_car,from_2.5K_to_5K,from_100_to_500_DM,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1100,bad,no_running_account,from_30_to_36,paid_back_previous_credits_at_this_bank,used_car,from_5K_to_7.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,Co-Applicant,more_than_7_years,house_or_land,less_than_25,no_further_running_credits,free_apartment,two_or_three,unskilled_with_permanent_residence,three_or_more,yes,yes
1101,bad,more_than_200_DM,from_30_to_36,paid_back_previous_credits_at_this_bank,used_car,from_5K_to_7.5K,not_available_or_no_savings,less_than_1_year,from_20_to_35_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,less_than_25,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,yes,yes
1102,good,no_running_account,from_12_to_18,no_problems_current_credit_at_bank,repair,from_7.5K_to_10K,more_than_1000_DM,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,yes,yes
1103,bad,no_balance_or_debit,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,new_car,from_10K_to_15K,not_available_or_no_savings,from_1_to_4_years,more_than_35_percent,female_not_single_or_male_single,none,more_than_7_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,free_apartment,two_or_three,executive,three_or_more,no,yes
1104,bad,no_balance_or_debit,<06,no_previous_credit_or_paid_back_all_previous_credits,other,from_10K_to_15K,more_than_1000_DM,unemployed,more_than_35_percent,male_married_or_widowed,none,from_1_to_4_years,car_or_other,less_than_25,no_further_running_credits,rented_flat,one,unemployed_or_unskilled_with_no_permanent_residence,three_or_more,yes,yes
1105,bad,no_balance_or_debit,from_42_to_48,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_15K_to_20K,not_available_or_no_savings,from_1_to_4_years,from_20_to_35_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1106,bad,no_balance_or_debit,<06,problematic_running_account,repair,less_than_0.5K,from_500_to_1000_DM,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,car_or_other,less_than_25,at_other_banks,free_apartment,one,skilled_worker,up_to_two,no,yes
1107,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,furniture,less_than_0.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_4_to_7_years,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1108,bad,no_running_account,from_06_to_12,problematic_running_account,furniture,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,less_than_25,at_other_banks,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1109,good,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_0.5K_to_1K,not_available_or_no_savings,more_than_7_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,less_than_25,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1110,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,radio_television,from_0.5K_to_1K,more_than_1000_DM,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,less_than_1_year,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1111,good,more_than_200_DM,<06,no_problems_current_credit_at_bank,furniture,from_0.5K_to_1K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,female_not_single_or_male_single,none,from_1_to_4_years,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1112,bad,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,other,from_1K_to_1.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,less_than_25,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1113,bad,no_running_account,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,other,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,yes
1114,bad,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1K_to_1.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1115,bad,no_running_account,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,radio_television,from_1K_to_1.5K,more_than_1000_DM,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,free_apartment,one,skilled_worker,three_or_more,no,yes
1116,bad,no_running_account,from_18_to_24,problematic_running_account,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,less_than_20_percent,male_married_or_widowed,Guarantor,more_than_7_years,saving_contract_or_life_insurance,less_than_25,at_other_banks,free_apartment,one,unskilled_with_permanent_residence,three_or_more,no,yes
1117,good,more_than_200_DM,<06,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,more_than_35_percent,female_not_single_or_male_single,none,from_1_to_4_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,yes,yes
1118,good,more_than_200_DM,from_12_to_18,no_previous_credit_or_paid_back_all_previous_credits,retraining,from_1.5K_to_2.5K,less_than_100_DM,from_1_to_4_years,from_20_to_25_percent,female_not_single_or_male_single,none,more_than_7_years,car_or_other,less_than_25,no_further_running_credits,free_apartment,one,unskilled_with_permanent_residence,three_or_more,no,yes
1119,good,no_running_account,from_18_to_24,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,less_than_1_year,less_than_20_percent,male_married_or_widowed,Co-Applicant,less_than_1_year,car_or_other,less_than_25,no_further_running_credits,rented_flat,one,unskilled_with_permanent_residence,three_or_more,no,no
1120,good,more_than_200_DM,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,from_20_to_25_percent,male_married_or_widowed,none,from_1_to_4_years,not_available_or_no_assets,less_than_25,no_further_running_credits,free_apartment,one,unskilled_with_permanent_residence,three_or_more,no,yes
1121,good,more_than_200_DM,from_12_to_18,paid_back_previous_credits_at_this_bank,furniture,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,male_married_or_widowed,none,from_1_to_4_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,no,yes
1122,good,no_balance_or_debit,from_06_to_12,no_previous_credit_or_paid_back_all_previous_credits,used_car,from_1.5K_to_2.5K,more_than_1000_DM,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,less_than_1_year,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,yes,yes
1123,good,more_than_200_DM,<06,paid_back_previous_credits_at_this_bank,other,from_1.5K_to_2.5K,from_100_to_500_DM,from_1_to_4_years,more_than_35_percent,female_single,none,from_1_to_4_years,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,one,skilled_worker,three_or_more,no,yes
1124,bad,no_running_account,from_12_to_18,paid_back_previous_credits_at_this_bank,used_car,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,none,more_than_7_years,not_available_or_no_assets,less_than_25,no_further_running_credits,free_apartment,two_or_three,skilled_worker,three_or_more,no,yes
1125,bad,no_running_account,from_30_to_36,no_problems_current_credit_at_bank,retraining,from_1.5K_to_2.5K,not_available_or_no_savings,from_4_to_7_years,from_20_to_35_percent,male_married_or_widowed,none,less_than_1_year,saving_contract_or_life_insurance,less_than_25,no_further_running_credits,rented_flat,two_or_three,skilled_worker,three_or_more,yes,yes
1126,bad,no_balance_or_debit,from_24_to_30,no_previous_credit_or_paid_back_all_previous_credits,other,from_1.5K_to_2.5K,not_available_or_no_savings,from_1_to_4_years,less_than_20_percent,female_not_single_or_male_single,Guarantor,from_1_to_4_years,house_or_land,less_than_25,at_other_banks,rented_flat,one,skilled_worker,three_or_more,no,yes
